key_ind,zaehler,indication_class_de,name_de,name_en,translation_source,translation_date,confidence_level,validation_status,review_source,review_date,reviewed_name_en,review_notes
32X,2,Homöopathika,"Hypnotika, Homöopathika","Hypnotics, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic hypnotics,Manual review against current clinical nomenclature.
32Z,1,Phytopharmaka,"Hypnotika, pflanzliche","Hypnotics, herbal",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal hypnotics,Manual review against current clinical nomenclature.
32Z,2,Phytopharmaka,Pflanzliche Hypnotika,Herbal hypnotics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
32Z01,1,Baldrianhaltige Monopräparate,"Baldrianhaltige Hypnotika, Monopräparate","Valerian-containing hypnotics, single preparations",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Valerian-containing single-ingredient hypnotics,Manual review against current clinical nomenclature.
32Z02,1,Baldrianhaltige Kombinationen,"Baldrianhaltige Hypnotika, Kombinationen","Valerian-containing hypnotics, combinations",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Valerian-containing hypnotic combinations,Manual review against current clinical nomenclature.
32Z03,1,Baldrianfreie Zubereitungen,"Hypnotika, pflanzliche, baldrianfreie","Hypnotics, herbal, valerian-free",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Valerian-free herbal hypnotics,Manual review against current clinical nomenclature.
33,1,Immunmodulatoren,Immunmodulatoren,Immunomodulators,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33A,1,Immunstimulantien,Abwehrkräfte-Aktivierung,Immune system activation,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33A,2,Immunstimulantien,Immunstimulantien,Immunostimulants,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33A,3,Immunstimulantien,"Reizkörpertherapie, unspezifische",Non-specific stimulus therapy,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific stimulation therapy,Manual review against current clinical nomenclature.
33A,4,Immunstimulantien,Unspezifische Reizkörpertherapie,Non-specific stimulus therapy,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific stimulation therapy,Manual review against current clinical nomenclature.
33B,1,"Immunsuppressiva, allgemein",Graft-versus-Host-Krankheit,Graft-versus-host disease,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B,2,"Immunsuppressiva, allgemein","Immunsuppressiva, allgemein","Immunosuppressants, general",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B,3,"Immunsuppressiva, allgemein",Immunsuppressive Therapie,Immunosuppressive therapy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B,4,"Immunsuppressiva, allgemein",Prophylaxe der Transplantat-Abstoßung,Prophylaxis of transplant rejection,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Prevention of transplant rejection,Manual review against current clinical nomenclature.
33B,5,"Immunsuppressiva, allgemein",Transplantationen,Transplantations,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Transplantation,Manual review against current clinical nomenclature.
33B01,1,Calcineurininhibitoren,Calcineurininhibitoren,Calcineurin inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B01,2,Calcineurininhibitoren,Kalzineurininhibitoren,Calcineurin inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B02,1,TOR-Inhibitoren,TOR-Inhibitoren,TOR inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B02,2,TOR-Inhibitoren,Target of Rapamycin Inhibitoren,Target of Rapamycin inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B02,3,TOR-Inhibitoren,mTOR-Inhibitoren,mTOR inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B02,4,TOR-Inhibitoren,mammalian Target of Rapamycin Inhibitoren,Mammalian Target of Rapamycin inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B03,1,Glucocorticoide,"Glucocorticoide, Immunsuppressiva","Glucocorticoids, immunosuppressants",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B04,1,Antikörper,Antikörper zur Immunsuppression,Antibodies for immunosuppression,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33B05,1,Sonstige,"Immunsuppressiva, sonstige","Immunosuppressants, other",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33C,1,Zytokine,Zytokinine,Cytokines,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33C01,1,Interleukine,Interleukine,Interleukins,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33C02,1,Interferone,Interferone,Interferons,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33C03,1,Tumornekrosefaktor,Tumornekrosefaktor,Tumor necrosis factor,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33C04,1,Koloniestimulierende Faktoren,Koloniestimulierende Faktoren,Colony-stimulating factors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33W,1,Anthroposophika,"Anthroposophika, Immunmodulatoren","Anthroposophic medicines, immunomodulators",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic immunomodulators,Manual review against current clinical nomenclature.
33W,2,Anthroposophika,"Immunmodulatoren, Anthroposophika","Immunomodulators, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic immunomodulators,Manual review against current clinical nomenclature.
33W01,1,Immunstimulantien/ Umstimmungsmittel,"Immunstimulantien, Anthroposophika","Immunostimulants, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic immunostimulants,Manual review against current clinical nomenclature.
33W01,2,Immunstimulantien/ Umstimmungsmittel,Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33W01,3,Immunstimulantien/ Umstimmungsmittel,Umstimmungsmittel,Umstimmungsmittel,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33W02,1,Immunsuppressiva,"Immunsuppressiva, Anthroposophika","Immunosuppressants, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic immunosuppressants,Manual review against current clinical nomenclature.
33X,1,Homöopathika,"Homöopathika, Immunmodulatoren","Homeopathic medicines, immunomodulators",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic immunomodulators,Manual review against current clinical nomenclature.
33X,2,Homöopathika,"Immunmodulatoren, Homöopathika","Immunomodulators, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic immunomodulators,Manual review against current clinical nomenclature.
33X01,1,"Immunstimulantien/ Umstimmungsmittel, peroral","Immunstimulantien, perorale Homöopathika","Immunostimulants, oral homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Oral homeopathic immunostimulants,Manual review against current clinical nomenclature.
33X01,2,"Immunstimulantien/ Umstimmungsmittel, peroral",Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33X01,3,"Immunstimulantien/ Umstimmungsmittel, peroral",Umstimmungsmittel,Umstimmungsmittel,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33X02,1,"Immunstimulantien/ Umstimmungsmittel, parenteral","Immunstimulantien, parenterale Homöopathika","Immunostimulants, parenteral homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Parenteral homeopathic immunostimulants,Manual review against current clinical nomenclature.
33X02,2,"Immunstimulantien/ Umstimmungsmittel, parenteral",Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33X02,3,"Immunstimulantien/ Umstimmungsmittel, parenteral",Umstimmungsmittel,Umstimmungsmittel,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33X03,1,"Immunstimulantien/ Umstimmungsmittel, extern","Immunstimulantien, externe Homöopathika","Immunostimulants, external homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Topical homeopathic immunostimulants,Manual review against current clinical nomenclature.
33X03,2,"Immunstimulantien/ Umstimmungsmittel, extern",Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33X03,3,"Immunstimulantien/ Umstimmungsmittel, extern",Umstimmungsmittel,Umstimmungsmittel,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33X04,1,Immunsuppressiva,"Immunsuppressiva, Homöopathika","Immunosuppressants, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic immunosuppressants,Manual review against current clinical nomenclature.
33Y,1,Organe/Mikroorganismen,"Immunmodulatoren, biologisch","Immunomodulators, biological",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Biological immunomodulators,Manual review against current clinical nomenclature.
33Y01,1,Immunstimulantien/ Umstimmungsmittel,Adjuvantien bei malignen Geschwulsterkrankungen,Adjuvants in malignant neoplasms,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Adjunctive treatment of malignant neoplasms,Manual review against current clinical nomenclature.
33Y01,2,Immunstimulantien/ Umstimmungsmittel,"Immunstimulantien, biologische","Immunostimulants, biological",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Biological immunostimulants,Manual review against current clinical nomenclature.
33Y01,3,Immunstimulantien/ Umstimmungsmittel,Umstimmungsmittel,Umstimmungsmittel,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33Y02,1,Immunsuppressiva-Immunglobuline,Immunsuppressiva-Immunglobuline,Immunosuppressants - Immunoglobulins,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Immunosuppressive immunoglobulins,Manual review against current clinical nomenclature.
33Z,1,Phytopharmaka,"Immunmodulatoren, pflanzliche",Phytotherapeutic immunomodulators,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal immunomodulators,Manual review against current clinical nomenclature.
33Z,2,Phytopharmaka,Pflanzliche Immunmodulatoren,Phytotherapeutic immunomodulators,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal immunomodulators,Manual review against current clinical nomenclature.
33Z01,1,"Immunstimulantien/ Umstimmungsmittel, peroral","Immunstimulantien, perorale pflanzliche",Oral phytotherapeutic immunostimulants,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Oral herbal immunostimulants,Manual review against current clinical nomenclature.
33Z01,2,"Immunstimulantien/ Umstimmungsmittel, peroral",Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33Z01,3,"Immunstimulantien/ Umstimmungsmittel, peroral",Umstimmungsmittel,Immunomodulators,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33Z02,1,"Immunstimulantien/ Umstimmungsmittel, parenteral","Immunstimulantien, parenterale pflanzliche",Parenteral phytotherapeutic immunostimulants,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Parenteral herbal immunostimulants,Manual review against current clinical nomenclature.
33Z02,2,"Immunstimulantien/ Umstimmungsmittel, parenteral",Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33Z02,3,"Immunstimulantien/ Umstimmungsmittel, parenteral",Umstimmungsmittel,Immunomodulators,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33Z03,1,"Immunstimulantien/ Umstimmungsmittel, extern","Immunstimulantien, externe pflanzliche",Topical phytotherapeutic immunostimulants,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Topical herbal immunostimulants,Manual review against current clinical nomenclature.
33Z03,2,"Immunstimulantien/ Umstimmungsmittel, extern",Infektanfälligkeit,Susceptibility to infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
33Z03,3,"Immunstimulantien/ Umstimmungsmittel, extern",Umstimmungsmittel,Immunomodulators,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,Nonspecific immunomodulators,Manual review against current clinical nomenclature.
33Z04,1,Immunsuppressiva,"Immunsuppressiva, pflanzliche",Phytotherapeutic immunosuppressants,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal immunosuppressants,Manual review against current clinical nomenclature.
